Source,Target,Weight
7.0,701.0,0.9158160284603158
7.0,217.0,0.8981305447628525
7.0,537.0,0.9305111588676228
7.0,727.0,0.9015234564310151
7.0,482.0,0.9063794876008417
7.0,610.0,0.8808301062010556
7.0,153.0,0.8849352100963256
7.0,425.0,0.9076024985079605
7.0,503.0,0.9028629836472856
7.0,607.0,0.9159257650334212
7.0,542.0,0.8336381602278999
7.0,38.0,0.9010324568613479
7.0,828.0,0.8558303667382909
7.0,289.0,0.9197365711739394
7.0,104.0,0.8781607344121398
7.0,438.0,0.893662289545727
7.0,171.0,0.8904303319853017
7.0,744.0,0.9094085653474437
7.0,620.0,0.8237025734444782
7.0,231.0,0.9187596227094764
7.0,951.0,0.90793085275755
7.0,952.0,0.8778824171827166
7.0,750.0,0.9127113668916287
7.0,626.0,0.8477648489708045
7.0,689.0,0.9146293836338231
7.0,635.0,0.8893203877114834
8.0,445.0,0.8267160033011689
8.0,822.0,0.8369086016604674
8.0,37.0,0.827056032874306
8.0,21.0,0.8329382613768103
8.0,853.0,0.8302143291758601
8.0,465.0,0.8339083790001393
8.0,688.0,0.8440229518435445
8.0,726.0,0.8511204544583257
8.0,760.0,0.8341625854470189
8.0,872.0,0.8290927433545076
8.0,79.0,0.8324482960504328
8.0,591.0,0.8317472296905732
8.0,424.0,0.827604356478696
8.0,423.0,0.7437135708303817
8.0,411.0,0.8530909917141372
8.0,280.0,0.8645853390816359
8.0,529.0,0.8454907867019934
8.0,675.0,0.852829409810364
8.0,890.0,0.8478387644447639
8.0,743.0,0.8260068433207092
8.0,613.0,0.834369723354713
9.0,673.0,0.78868678721176
9.0,512.0,0.8371156878010908
9.0,639.0,0.8498079722962047
9.0,956.0,0.8784000028001516
9.0,853.0,0.8703011423434696
9.0,839.0,0.8860148713736149
9.0,223.0,0.8716982057777749
9.0,571.0,0.8929967328162928
9.0,698.0,0.8652607461507026
9.0,446.0,0.7643921612061961
9.0,312.0,0.8706955480621836
9.0,155.0,0.825439954973456
9.0,414.0,0.8703379968234581
9.0,765.0,0.8295959680433622
9.0,386.0,0.8852789266674477
9.0,730.0,0.800830229488578
9.0,499.0,0.8316750780235014
9.0,252.0,0.8537434722903391
9.0,614.0,0.7566556993747433
9.0,461.0,0.8823201248116864
9.0,909.0,0.8963460548667852
9.0,916.0,0.8701938272937474
9.0,290.0,0.8744272127269204
9.0,958.0,0.8632457407458873
9.0,258.0,0.8690667990400294
9.0,953.0,0.8690068204990599
9.0,556.0,0.8945708521049726
9.0,334.0,0.7686776370524867
9.0,443.0,0.8676163267456164
9.0,623.0,0.89386217091369
9.0,111.0,0.8274808663396362
9.0,654.0,0.869024471749512
9.0,42.0,0.8753403237497563
9.0,720.0,0.8927657075933498
9.0,142.0,0.8866903499966164
9.0,878.0,0.8541844397847309
9.0,341.0,0.8603688181895418
10.0,757.0,0.8858716886588199
10.0,565.0,0.8905403774950845
10.0,179.0,0.8796928010795407
10.0,621.0,0.8865403233760497
10.0,459.0,0.8577473638180861
10.0,796.0,0.8730790371899229
10.0,220.0,0.8609907134886674
10.0,188.0,0.8842476782296942
10.0,223.0,0.8713856406477525
10.0,799.0,0.8777200372963867
10.0,859.0,0.7936418940530593
10.0,840.0,0.8781879687878963
10.0,73.0,0.8991491783941649
10.0,168.0,0.8781739364369473
10.0,139.0,0.8724399389672803
10.0,354.0,0.8792309955716746
10.0,19.0,0.8940253819244391
10.0,374.0,0.8820492797713778
10.0,527.0,0.8766702538327238
10.0,915.0,0.8775741660087778
10.0,250.0,0.8778372771229703
10.0,782.0,0.8619197215519168
10.0,671.0,0.8873238429797785
10.0,87.0,0.8751678838625041
10.0,933.0,0.8546603110926883
11.0,893.0,0.9163364190790654
11.0,757.0,0.9047922656616276
11.0,788.0,0.9019804686836971
11.0,631.0,0.9204548328072556
11.0,932.0,0.8796219696770844
11.0,537.0,0.9103556891817733
11.0,727.0,0.9081567274196048
11.0,960.0,0.9076674021669981
11.0,794.0,0.8733289381816537
11.0,668.0,0.8769713463102689
11.0,700.0,0.9029440409049158
11.0,775.0,0.8701765283155345
11.0,636.0,0.9038102975573763
11.0,429.0,0.8745941705162805
11.0,316.0,0.878192873303627
11.0,505.0,0.8810898784521712
11.0,799.0,0.9069980044221836
11.0,430.0,0.8483510014667293
11.0,434.0,0.9062597361918173
11.0,14.0,0.8889617537701863
11.0,72.0,0.9135284252591384
11.0,226.0,0.8569100310693935
11.0,460.0,0.911314405097609
11.0,244.0,0.9025287038037371
11.0,354.0,0.8827896548099504
11.0,937.0,0.8564934087704629
11.0,1019.0,0.8614410532936496
11.0,438.0,0.9230918805536341
11.0,693.0,0.8684583798927515
11.0,402.0,0.899232529248132
11.0,391.0,0.89880943965891
11.0,519.0,0.8865055199078633
11.0,917.0,0.9128481641803655
11.0,918.0,0.9013509844080392
11.0,718.0,0.8860102210572983
11.0,55.0,0.9345167539940261
11.0,560.0,0.8963411449396662
11.0,689.0,0.9029789652243229
11.0,860.0,0.9027200152609143
12.0,753.0,0.8688645292097981
12.0,998.0,0.9159588718400596
12.0,837.0,0.9307000012910944
12.0,825.0,0.9203483042636085
12.0,60.0,0.923664698196236
12.0,700.0,0.9259901544692903
12.0,126.0,0.8999689320919723
12.0,127.0,0.8703432573612143
12.0,67.0,0.9341040289195603
12.0,902.0,0.915679558044039
12.0,904.0,0.9156820014455506
12.0,249.0,0.9090609708616144
12.0,253.0,0.9192403648459065
12.0,15.0,0.9169033275619718
12.0,460.0,0.9243247742646472
12.0,74.0,0.913740003153701
12.0,433.0,0.8915730128166699
12.0,644.0,0.9156521211629075
12.0,329.0,0.8931087889012003
12.0,80.0,0.8957419877434469
12.0,555.0,0.9251183766619464
12.0,201.0,0.8844527552793539
12.0,144.0,0.9132517683298219
12.0,527.0,0.9162257823056981
12.0,594.0,0.8846278516119463
12.0,209.0,0.8986893451536967
12.0,640.0,0.8695768143114878
12.0,725.0,0.9153701736779905
12.0,478.0,0.8704868944017579
12.0,995.0,0.9037104261740283
12.0,664.0,0.925888157920029
12.0,728.0,0.8824869468007963
12.0,483.0,0.8691300559538074
12.0,1004.0,0.8879509462197801
12.0,787.0,0.8931535090242652
12.0,159.0,0.9276521660343765
12.0,616.0,0.8551554315230765
12.0,164.0,0.9179554689943409
12.0,661.0,0.8918110951457215
12.0,191.0,0.8868356489479854
12.0,192.0,0.8309099546903929
12.0,170.0,0.8588006234722354
12.0,291.0,0.8517943879318318
12.0,836.0,0.8703504300681005
12.0,891.0,0.9186358176106111
12.0,377.0,0.8867975797246971
12.0,174.0,0.9374838236029256
12.0,588.0,0.9007227103730845
12.0,662.0,0.8861722183425823
12.0,117.0,0.9295743540626901
12.0,818.0,0.9036155230491847
13.0,802.0,0.8479794278629664
13.0,415.0,0.85231879522269
13.0,343.0,0.4328330318572948
13.0,980.0,0.8305265745029496
13.0,91.0,0.7508485645369942
13.0,39.0,0.8343799768615298
13.0,127.0,0.8475014080856775
13.0,766.0,0.8147504132633169
13.0,248.0,0.7894529734967417
13.0,775.0,0.8595165324278649
13.0,356.0,0.7887064223305187
13.0,991.0,0.8387639606979181
13.0,739.0,0.8374818648584441
13.0,41.0,0.8788497001780577
13.0,910.0,0.8862286049595787
13.0,809.0,0.8513858225485643
13.0,436.0,0.6944502634535066
13.0,525.0,0.8339359106698534
13.0,314.0,0.8134189798872324
13.0,69.0,0.8349438766507525
13.0,82.0,0.8340810232095465
13.0,630.0,0.854459718356386
13.0,207.0,0.8410866723420881
13.0,855.0,0.8441347800033854
13.0,605.0,0.7434214751661654
13.0,986.0,0.8312638290357774
13.0,655.0,0.8850369202773305
13.0,143.0,0.8361994769688519
14.0,474.0,0.894577481087172
14.0,757.0,0.8935724221827681
14.0,415.0,0.8834678775115767
14.0,237.0,0.8899836934905242
14.0,652.0,0.8898542658643176
14.0,309.0,0.8863714649212961
14.0,717.0,0.8915919332914556
14.0,887.0,0.8897507090973683
14.0,718.0,0.8821691783084796
14.0,429.0,0.896343791016539
14.0,799.0,0.8858155412199077
14.0,841.0,0.8860508372523003
14.0,72.0,0.8905974091383596
14.0,357.0,0.9054574776690555
14.0,708.0,0.8375742388952176
14.0,778.0,0.8343893820398032
14.0,558.0,0.9004010603253698
14.0,560.0,0.8849419583482387
14.0,856.0,0.8882908721977435
14.0,804.0,0.8838235616833766
14.0,472.0,0.884494936283176
15.0,919.0,0.9511470777817158
15.0,474.0,0.9091482952348431
15.0,374.0,0.9200780324176142
15.0,998.0,0.9356137904870804
15.0,121.0,0.9249241384963326
15.0,122.0,0.8951576110906028
15.0,307.0,0.9193071759438158
15.0,308.0,0.9199323223963749
15.0,123.0,0.908241435509168
15.0,309.0,0.9471651962512662
15.0,124.0,0.9070643671074227
15.0,244.0,0.9306732707467246
15.0,245.0,0.9358125409441598
15.0,835.0,0.9293696445008728
15.0,635.0,0.8843430572151458
15.0,837.0,0.9102153996377634
15.0,237.0,0.9087057759195424
15.0,904.0,0.9236762401904295
15.0,321.0,0.8744439553308184
15.0,323.0,0.9270000270750146
15.0,72.0,0.9079299628505224
15.0,799.0,0.9346083442766642
15.0,595.0,0.8971908270086533
15.0,74.0,0.9135752986529506
15.0,16.0,0.9036094356589428
15.0,644.0,0.9220827692263218
15.0,60.0,0.9402653729631001
15.0,144.0,0.9167444254761703
15.0,968.0,0.9273896825590902
15.0,927.0,0.9262399519745343
15.0,332.0,0.9354191806968273
15.0,902.0,0.9067325361524396
15.0,406.0,0.935832664852277
15.0,652.0,0.9487879716086469
15.0,209.0,0.9003283161234724
15.0,264.0,0.9345037032773629
15.0,804.0,0.9198062823410726
15.0,530.0,0.9107920631902016
15.0,471.0,0.9016958581612904
15.0,26.0,0.9317677042855989
15.0,786.0,0.9186423820674336
15.0,531.0,0.9377568182256464
15.0,253.0,0.9222541343805033
15.0,30.0,0.9106052518044792
15.0,725.0,0.929593477303925
15.0,537.0,0.9171885385493109
15.0,434.0,0.9139031180348649
15.0,482.0,0.9083587216571223
15.0,852.0,0.9114276524289163
15.0,856.0,0.9202609519083895
15.0,917.0,0.9151293119187427
15.0,426.0,0.932458220254475
15.0,830.0,0.9140877096556405
15.0,796.0,0.8958274212722118
15.0,787.0,0.9067771080393323
15.0,159.0,0.9371122048468216
15.0,611.0,0.924859310908281
15.0,284.0,0.9224482052355946
15.0,717.0,0.9067212720593874
15.0,38.0,0.9003196977935096
15.0,974.0,0.9102674731359015
15.0,227.0,0.9177065106755662
15.0,879.0,0.9100333923709492
15.0,168.0,0.9271400390177613
15.0,700.0,0.9132711231597533
15.0,809.0,0.9115531695493716
15.0,363.0,0.8849370987574932
15.0,679.0,0.9450141005267413
15.0,757.0,0.9215536200259832
15.0,811.0,0.9029714635687722
15.0,744.0,0.9400869796340809
15.0,117.0,0.9370335823472936
15.0,630.0,0.8945443100289477
15.0,558.0,0.9356292372794386
15.0,175.0,0.9370440869147032
15.0,460.0,0.951506385146203
15.0,959.0,0.9022796240875118
15.0,627.0,0.9227441157542207
15.0,891.0,0.9429732616175958
15.0,818.0,0.903341537642433
16.0,801.0,0.89857196021465
16.0,956.0,0.8469062163509367
16.0,236.0,0.8850012976771289
16.0,959.0,0.9002956205154451
16.0,969.0,0.8681029426956977
16.0,417.0,0.9116192311508887
16.0,602.0,0.920355096056708
16.0,175.0,0.8990912096016841
16.0,309.0,0.8995872349575913
16.0,202.0,0.8857924048748403
16.0,349.0,0.9086700255621784
16.0,945.0,0.8859904716867734
16.0,312.0,0.8766207255869757
16.0,642.0,0.8655153920010797
16.0,197.0,0.8892585425732812
16.0,561.0,0.8966486159069655
16.0,897.0,0.8994600737147909
16.0,194.0,0.923917649862399
16.0,284.0,0.9143792784927834
16.0,857.0,0.885530599408844
16.0,99.0,0.9201216152858687
16.0,100.0,0.9213321484754684
16.0,362.0,0.882779677291653
16.0,824.0,0.8666035040534098
16.0,679.0,0.9076501089965784
16.0,60.0,0.8987560658566454
16.0,307.0,0.8985788218482789
16.0,400.0,0.8939751053731825
16.0,556.0,0.8723438962317986
16.0,173.0,0.9124651770087236
16.0,875.0,0.9222420279768395
16.0,499.0,0.8580064477303684
16.0,112.0,0.8747225864577773
16.0,568.0,0.8970464971647505
16.0,393.0,0.9135573204898035
16.0,470.0,0.8910743006162332
16.0,626.0,0.8469332516218626
16.0,587.0,0.89263080208142
16.0,414.0,0.9053226442077837
17.0,144.0,0.8962602709010151
17.0,235.0,0.8959057998002438
17.0,237.0,0.9092848862241311
17.0,270.0,0.8449041871964076
17.0,724.0,0.8679524371542929
17.0,826.0,0.8097848880194025
17.0,895.0,0.8861679800395237
17.0,430.0,0.8385071412254201
17.0,481.0,0.8866143602141512
17.0,908.0,0.8791018509468811
17.0,761.0,0.8893934467108778
17.0,309.0,0.9052381610768393
17.0,731.0,0.8482087972859922
17.0,246.0,0.8590718858059743
17.0,872.0,0.9112025148588184
17.0,708.0,0.8266949731124862
17.0,835.0,0.9094378369320467
17.0,830.0,0.8969347549404034
17.0,636.0,0.9225996223697225
17.0,902.0,0.9036480073923373
17.0,544.0,0.8965538904726951
17.0,803.0,0.8800835626444772
17.0,804.0,0.9144782976705497
17.0,357.0,0.8892922877395839
17.0,166.0,0.9013387239626018
17.0,477.0,0.8547529125800886
17.0,332.0,0.8940630258096491
17.0,960.0,0.8934415115862835
17.0,501.0,0.8804053019872452
17.0,848.0,0.8839073221340891
17.0,402.0,0.9119873165663787
17.0,403.0,0.9188540187604493
17.0,109.0,0.9108281675981297
17.0,491.0,0.8989963417213145
17.0,888.0,0.8201768275653989
17.0,993.0,0.9152991240370096
17.0,323.0,0.8990025022637343
17.0,563.0,0.8569467266055009
18.0,119.0,0.9282796992109659
18.0,240.0,0.9209838659712326
18.0,600.0,0.9030016881065455
18.0,148.0,0.9070625094301659
18.0,632.0,0.8827704165577472
18.0,992.0,0.8899781150018242
18.0,308.0,0.9063209435487032
18.0,760.0,0.906724806674925
18.0,185.0,0.8816454322787646
18.0,603.0,0.9181193424654802
18.0,869.0,0.8539860797979553
18.0,870.0,0.8849578625698701
18.0,575.0,0.913704095519062
18.0,325.0,0.8901422019251363
18.0,514.0,0.912534638586975
18.0,750.0,0.8939462011740362
18.0,919.0,0.9072320177980594
18.0,899.0,0.9104992902669362
18.0,193.0,0.9018893979947855
18.0,388.0,0.9274200304608343
18.0,938.0,0.8973776143061526
18.0,99.0,0.905153264693319
18.0,305.0,0.9128196427167632
18.0,256.0,0.8716092979563423
18.0,464.0,0.9059612657691983
18.0,504.0,0.9288694642716133
18.0,554.0,0.9068488964545554
18.0,573.0,0.9181002622938637
18.0,526.0,0.8748659742851272
18.0,203.0,0.9046489623242379
18.0,260.0,0.8611311521960932
18.0,333.0,0.8569787328544611
18.0,779.0,0.9176893872745427
18.0,381.0,0.8678996212198946
18.0,176.0,0.9305383339710377
18.0,529.0,0.8778998352911834
18.0,339.0,0.9064126294282141
18.0,411.0,0.9010049161982944
18.0,801.0,0.8969475529300759
18.0,296.0,0.8915393493671407
18.0,923.0,0.8521004948236702
19.0,861.0,0.9023672351647349
19.0,893.0,0.9006008586689755
19.0,821.0,0.8970258812395991
19.0,998.0,0.9030584379987392
19.0,238.0,0.9063555265556444
19.0,279.0,0.895247156162096
19.0,752.0,0.8741058902565312
19.0,796.0,0.8933124205850913
19.0,919.0,0.8986511408868771
19.0,250.0,0.8998458970988679
19.0,937.0,0.8709793796445275
19.0,253.0,0.903275817272348
19.0,974.0,0.8948387940980395
19.0,739.0,0.8769854795165428
19.0,462.0,0.8993699717108092
19.0,76.0,0.8769428858615668
19.0,527.0,0.915019767212931
19.0,621.0,0.8929233911409573
19.0,95.0,0.865635105008517
19.0,744.0,0.8989120851294585
19.0,584.0,0.8782032752109589
19.0,48.0,0.8957014007308151
19.0,989.0,0.8437585785068065
19.0,917.0,0.9044653041497988
19.0,541.0,0.8781960964032143
19.0,627.0,0.8996703589113364
19.0,818.0,0.8919622903882376
20.0,29.0,0.7911205835021567
20.0,267.0,0.8204663725414504
20.0,379.0,0.7916355506452709
20.0,758.0,0.8299493545775737
20.0,569.0,0.8086999699259767
20.0,867.0,0.7744194893082579
20.0,929.0,0.8110319924140197
20.0,604.0,0.7764311674181342
20.0,898.0,0.7994895473323185
20.0,65.0,0.830277386793307
20.0,158.0,0.8020337353695199
20.0,225.0,0.8045687339575873
20.0,325.0,0.7742131225400419
20.0,978.0,0.8408750381478677
20.0,496.0,0.7778955800559602
20.0,523.0,0.7481318011899006
20.0,714.0,0.7951822133625819
20.0,620.0,0.7916438046287352
20.0,962.0,0.78370024420948
20.0,261.0,0.7346099353568032
20.0,665.0,0.6795190515664267
20.0,1016.0,0.7742474668761865
20.0,183.0,0.803867542707574
21.0,861.0,0.9258966404553747
21.0,602.0,0.8964774639504276
21.0,853.0,0.8783141090465676
21.0,792.0,0.8415965688089079
21.0,280.0,0.906180829688763
21.0,184.0,0.8976141075945275
21.0,760.0,0.8946130656416473
21.0,349.0,0.8975522810410006
21.0,899.0,0.9074653829454032
21.0,99.0,0.8957475183215954
21.0,426.0,0.9073849631431558
21.0,516.0,0.8440385031813602
21.0,998.0,0.8962738322012077
21.0,543.0,0.853932779822327
21.0,161.0,0.8349760635043788
21.0,969.0,0.8473945733979531
21.0,613.0,0.8992103634870534
21.0,584.0,0.8934979290446452
21.0,393.0,0.9206009529019827
21.0,1008.0,0.8943329898898743
21.0,396.0,0.8763539350909393
21.0,688.0,0.8639072957544811
21.0,1009.0,0.8937891299701913
21.0,307.0,0.9055084654231158
21.0,173.0,0.9179123246115676
21.0,172.0,0.8852105839910893
21.0,872.0,0.8954873701476544
21.0,139.0,0.8796767977696778
21.0,411.0,0.9147919797599566
21.0,726.0,0.8932937600942666
21.0,61.0,0.8941077408959414
21.0,561.0,0.8784646893733253
21.0,784.0,0.8917143956721723
22.0,145.0,0.814990995686316
22.0,71.0,0.869850835042884
22.0,661.0,0.893311308799541
22.0,867.0,0.8987193857001815
22.0,308.0,0.8525736793013123
22.0,219.0,0.8545377004308512
22.0,929.0,0.8557337146554413
22.0,884.0,0.8321673236569203
22.0,74.0,0.8655178653764677
22.0,190.0,0.8565864747612749
22.0,159.0,0.854310194335618
22.0,976.0,0.8609402808568399
22.0,615.0,0.8553319532234687
22.0,906.0,0.6670758162082181
22.0,540.0,0.908118744691843
22.0,288.0,0.8810318074746425
22.0,169.0,0.8580205552117439
22.0,644.0,0.8523584201768238
22.0,192.0,0.8289107457408017
22.0,77.0,0.844423574074657
22.0,883.0,0.862765988138153
22.0,292.0,0.8645326134268984
22.0,421.0,0.8353954463198247
22.0,649.0,0.7204907151412524
22.0,263.0,0.864870397366118
22.0,665.0,0.6791908504667366
22.0,920.0,0.8644281031431644
22.0,1017.0,0.8854349516717781
22.0,476.0,0.7823361405147633
23.0,306.0,0.739369988489597
23.0,454.0,0.7172123466323624
