Source,Target,Id,Weight
4.0,383.0,122,0.8846634620541725
4.0,379.0,123,0.8573019016918414
4.0,222.0,124,0.9172717102258255
4.0,200.0,125,0.8859320441922052
4.0,104.0,126,0.9016755552222643
4.0,265.0,127,0.8757117759805526
4.0,231.0,128,0.8630776067304738
4.0,42.0,129,0.8791577315757827
4.0,348.0,130,0.9231873683526598
4.0,492.0,131,0.901174623571807
4.0,424.0,132,0.8438948717475798
4.0,352.0,133,0.8915761465814375
4.0,146.0,134,0.8901742556719822
4.0,497.0,135,0.8849396379536096
4.0,425.0,136,0.7770075798666429
4.0,359.0,137,0.8780162397427761
4.0,358.0,138,0.8777589838096829
4.0,19.0,139,0.876657047742533
4.0,453.0,140,0.8722847954191226
4.0,25.0,141,0.8799209443268944
4.0,364.0,142,0.890201635382405
4.0,87.0,143,0.889531112508877
4.0,89.0,144,0.8978265106373801
4.0,471.0,145,0.8844067289138927
4.0,440.0,146,0.8060382161775159
4.0,276.0,147,0.8089247356898417
4.0,307.0,148,0.8866049259976788
4.0,511.0,149,0.874532986512701
5.0,434.0,150,0.8490254751736823
5.0,56.0,151,0.8443453492304897
5.0,90.0,152,0.8962741852861393
5.0,34.0,153,0.8965537365379106
5.0,240.0,154,0.8791723693480203
5.0,344.0,155,0.8987186163781669
5.0,241.0,156,0.9054825510854672
5.0,40.0,157,0.8999112378367458
5.0,134.0,158,0.8689960076857712
5.0,136.0,159,0.8764651618099789
5.0,42.0,160,0.8977495714498038
5.0,8.0,161,0.8914274824528617
5.0,487.0,162,0.9135188436474243
5.0,391.0,163,0.8413116436606137
5.0,171.0,164,0.9057237373951476
5.0,80.0,165,0.9313346613578256
5.0,329.0,166,0.8936258967383731
5.0,296.0,167,0.8866149012368851
5.0,147.0,168,0.9085951340992257
5.0,445.0,169,0.8488996047738553
5.0,345.0,170,0.9040819501892331
5.0,151.0,171,0.8663762152073988
5.0,113.0,172,0.8874966639024267
5.0,21.0,173,0.8951184971620688
5.0,476.0,174,0.8397617565771878
5.0,311.0,175,0.8591680859587192
5.0,362.0,176,0.9016796127196828
5.0,123.0,177,0.855348953118263
5.0,271.0,178,0.8868247895469862
5.0,398.0,179,0.8687786152446914
5.0,472.0,180,0.8963104772880269
5.0,368.0,181,0.8953730650349544
5.0,242.0,182,0.879859827864587
5.0,306.0,183,0.9195422708042047
5.0,92.0,184,0.8874920780665637
5.0,277.0,185,0.9009535754195728
5.0,163.0,186,0.91729903723402
5.0,193.0,187,0.9149228894731856
6.0,194.0,188,0.9260421190949778
6.0,165.0,189,0.899822026336804
6.0,480.0,190,0.9602235608205847
6.0,138.0,191,0.9241078179756046
6.0,474.0,192,0.882746900074791
6.0,342.0,193,0.9308727978988635
6.0,283.0,194,0.9307684701769952
6.0,315.0,195,0.9103017469729843
6.0,509.0,196,0.9149989428222897
6.0,300.0,197,0.9185697452261231
6.0,30.0,198,0.9241970801946222
6.0,7.0,199,0.9359938159963331
6.0,120.0,200,0.8999059543538994
6.0,172.0,201,0.8851110146658077
6.0,69.0,202,0.8688821901131659
6.0,70.0,203,0.9281238354456728
6.0,97.0,204,0.9331191063055241
6.0,309.0,205,0.8932370155364898
6.0,173.0,206,0.8417702885924873
6.0,204.0,207,0.9350950939348456
6.0,259.0,208,0.924469048631643
6.0,260.0,209,0.8643591739151937
6.0,267.0,210,0.9306000180814576
6.0,401.0,211,0.9258931722389462
6.0,353.0,212,0.9154481561526718
6.0,284.0,213,0.9432955594301624
6.0,133.0,214,0.911364440331115
6.0,428.0,215,0.9255361317560478
6.0,343.0,216,0.9255729313636916
6.0,324.0,217,0.8411902181001327
6.0,53.0,218,0.9251974205609746
6.0,431.0,219,0.924643017383064
6.0,212.0,220,0.9337227370371335
6.0,154.0,221,0.9173804587690673
6.0,414.0,222,0.9238974286904865
6.0,117.0,223,0.8902699276346693
6.0,209.0,224,0.8552142271408519
6.0,156.0,225,0.9079365369777689
6.0,89.0,226,0.9104930868084797
6.0,473.0,227,0.8478383801637989
6.0,304.0,228,0.893618714080123
6.0,101.0,229,0.9152281702553393
6.0,192.0,230,0.8210808837857523
7.0,62.0,231,0.9294622943178957
7.0,343.0,232,0.912200145640758
7.0,480.0,233,0.932261508765064
7.0,263.0,234,0.8964879062165652
7.0,512.0,235,0.9121149164078609
7.0,342.0,236,0.9229060021381239
7.0,283.0,237,0.9156900240072353
7.0,30.0,238,0.9017338137091191
7.0,202.0,239,0.9182135547240089
7.0,104.0,240,0.8655393300878444
7.0,70.0,241,0.9369166408122506
7.0,456.0,242,0.929243698092128
7.0,309.0,243,0.8888300207975333
7.0,457.0,244,0.9138880000490344
7.0,204.0,245,0.9222356439304744
7.0,374.0,246,0.898741917231832
7.0,267.0,247,0.9176735265835803
7.0,173.0,248,0.8314815631906114
7.0,284.0,249,0.91437704683993
7.0,428.0,250,0.918396819071
7.0,128.0,251,0.888400136254319
7.0,53.0,252,0.9045084701972431
7.0,358.0,253,0.8604848096469021
7.0,212.0,254,0.9165569022847
7.0,25.0,255,0.875950739613727
7.0,414.0,256,0.9347928206299245
7.0,117.0,257,0.8814755161671689
7.0,156.0,258,0.9479936364452186
7.0,505.0,259,0.9235119086529594
7.0,89.0,260,0.9069420371002714
7.0,192.0,261,0.8101457975508066
7.0,315.0,262,0.9148465608249868
8.0,327.0,263,0.9065055745101027
8.0,481.0,264,0.9088757088804749
8.0,90.0,265,0.8944688236186722
8.0,34.0,266,0.8906212296039911
8.0,449.0,267,0.8837297936712443
8.0,344.0,268,0.8973949243964285
8.0,40.0,269,0.8985185811713637
8.0,134.0,270,0.8760759674714138
8.0,127.0,271,0.8836648563652486
8.0,249.0,272,0.9052259409086844
8.0,177.0,273,0.8959697168279007
8.0,493.0,274,0.896195077564182
8.0,78.0,275,0.8968069975114281
8.0,171.0,276,0.8985112648039263
8.0,306.0,277,0.8984858976399085
8.0,151.0,278,0.9267693316756739
8.0,350.0,279,0.8975557560501772
8.0,182.0,280,0.8979747525483365
8.0,84.0,281,0.9155779504671832
8.0,388.0,282,0.8689593211294723
8.0,368.0,283,0.8999317336104007
8.0,193.0,284,0.895207481687476
8.0,31.0,285,0.9014556333846255
9.0,126.0,286,0.8846137207052572
9.0,127.0,287,0.8795518895793556
9.0,43.0,288,0.8817491375538264
9.0,269.0,289,0.9276606353889698
9.0,155.0,290,0.9126370192787978
9.0,347.0,291,0.9106063385063113
9.0,39.0,292,0.9286939432528969
9.0,252.0,293,0.9011594432332215
9.0,313.0,294,0.880188685357351
9.0,314.0,295,0.9292301439963501
9.0,463.0,296,0.8930413910354075
9.0,143.0,297,0.9217945111617405
9.0,129.0,298,0.9194329297160027
9.0,57.0,299,0.7534910845904165
9.0,326.0,300,0.9216726728227994
9.0,394.0,301,0.8994066597111847
9.0,395.0,302,0.8793979556893615
9.0,23.0,303,0.9127419710119998
9.0,270.0,304,0.9096465477872365
9.0,399.0,305,0.8986087328581603
9.0,294.0,306,0.9168703099566975
9.0,412.0,307,0.8826479942112414
9.0,289.0,308,0.9090359641840781
9.0,336.0,309,0.9255699018015127
9.0,278.0,310,0.9037112272542954
9.0,409.0,311,0.8145302074502864
9.0,478.0,312,0.9010807500472284
9.0,99.0,313,0.925656333686972
9.0,225.0,314,0.895152437662543
9.0,132.0,315,0.8194154368976108
9.0,419.0,316,0.699064301744087
9.0,491.0,317,0.9118728943352524
9.0,257.0,318,0.912766371840934
9.0,108.0,319,0.8730787856491856
9.0,48.0,320,0.9075339588792508
9.0,76.0,321,0.8565354359644723
9.0,54.0,322,0.901756609581821
9.0,436.0,323,0.8996306160845996
9.0,238.0,324,0.9050647283889535
9.0,244.0,325,0.9202668817912925
9.0,185.0,326,0.9271288861106276
9.0,366.0,327,0.877112277125625
9.0,367.0,328,0.8897753213908162
9.0,373.0,329,0.9218999646581223
9.0,248.0,330,0.8880249722578358
9.0,308.0,331,0.8808232895533334
10.0,194.0,332,0.8702153643522113
10.0,410.0,333,0.8623137188887264
10.0,158.0,334,0.8701781532710662
10.0,275.0,335,0.8648114481187564
10.0,342.0,336,0.8633792078108651
10.0,165.0,337,0.8631660892194359
10.0,153.0,338,0.6589840399578276
10.0,402.0,339,0.8831402124901799
10.0,138.0,340,0.8635323290114805
10.0,251.0,341,0.782047492643622
10.0,106.0,342,0.8589233635141695
10.0,259.0,343,0.8782565385724995
10.0,401.0,344,0.8570208883844519
10.0,79.0,345,0.5164526609330493
10.0,496.0,346,0.8673102436595954
10.0,355.0,347,0.7776613975619185
10.0,431.0,348,0.8727435623150948
10.0,214.0,349,0.8681020394579071
10.0,396.0,350,0.8603716723207504
10.0,435.0,351,0.7493223194136552
10.0,86.0,352,0.862809705334975
10.0,115.0,353,0.8923758422335618
10.0,246.0,354,0.8582570545672155
10.0,192.0,355,0.8108384290398434
10.0,509.0,356,0.8556342679184888
10.0,507.0,357,0.6875583224581483
10.0,337.0,358,0.8702155590066653
11.0,97.0,359,0.9260572502197508
11.0,129.0,360,0.9105140542208388
11.0,447.0,361,0.8902266292362132
11.0,380.0,362,0.8665764207855008
11.0,449.0,363,0.9103466804872621
11.0,450.0,364,0.9138584274884424
11.0,102.0,365,0.9101375488678922
11.0,345.0,366,0.9154018664357395
11.0,361.0,367,0.9112723556808673
11.0,105.0,368,0.9250550674378872
11.0,71.0,369,0.9126783684788203
11.0,493.0,370,0.9256030383936166
11.0,294.0,371,0.9164157066122042
11.0,482.0,372,0.9169749461640584
11.0,235.0,373,0.9383259309278283
11.0,499.0,374,0.9063930501668396
11.0,53.0,375,0.9114677475550681
11.0,500.0,376,0.8825902290439025
11.0,212.0,377,0.9298730164193036
11.0,451.0,378,0.9092723373663775
11.0,244.0,379,0.9134652535947468
11.0,397.0,380,0.8936352268308094
11.0,305.0,381,0.9191837026488997
11.0,373.0,382,0.9159258164657386
11.0,131.0,383,0.931305075856671
11.0,55.0,384,0.9328907064919699
12.0,410.0,385,0.8460027800641091
12.0,96.0,386,0.8431170060942126
12.0,282.0,387,0.8886341204643511
12.0,475.0,388,0.6279550123418
12.0,37.0,389,0.8349043750092398
12.0,38.0,390,0.8248475471584493
12.0,103.0,391,0.8276170589895436
12.0,175.0,392,0.853567232381719
12.0,251.0,393,0.845682730437305
12.0,67.0,394,0.8717320989656571
12.0,266.0,395,0.8341448372273923
12.0,423.0,396,0.8605543866040337
12.0,262.0,397,0.8489365085749412
12.0,496.0,398,0.8305347604301883
12.0,389.0,399,0.8519660360659637
12.0,465.0,400,0.8443284885965084
12.0,400.0,401,0.8246781764678726
12.0,302.0,402,0.8318081096178287
12.0,158.0,403,0.8290531574949572
12.0,369.0,404,0.8281973336959293
12.0,246.0,405,0.868867999626189
12.0,508.0,406,0.8664462330638429
13.0,408.0,407,0.834812364906824
13.0,220.0,408,0.8340568082999257
13.0,201.0,409,0.8233292826075489
13.0,60.0,410,0.8361369636215753
13.0,166.0,411,0.8295649178659985
13.0,141.0,412,0.8430127390250621
13.0,325.0,413,0.8372642350221677
13.0,433.0,414,0.8478632599166889
13.0,52.0,415,0.8386386156300422
13.0,85.0,416,0.8199345679682944
13.0,287.0,417,0.8485145184893494
13.0,455.0,418,0.8256675287254013
13.0,27.0,419,0.8332911351968945
13.0,506.0,420,0.8406179263141882
13.0,333.0,421,0.850769143878753
13.0,316.0,422,0.8555033363496005
13.0,34.0,423,0.823000885046017
13.0,370.0,424,0.8256838086615318
13.0,77.0,425,0.8222925835745122
13.0,285.0,426,0.8189496802294598
14.0,478.0,427,0.8971383061038711
14.0,127.0,428,0.8724332091704696
14.0,43.0,429,0.8712729738082192
14.0,269.0,430,0.8819052111599757
14.0,35.0,431,0.8971715556052133
14.0,416.0,432,0.8284653047584754
14.0,486.0,433,0.8928876022545924
14.0,202.0,434,0.8788732237788921
14.0,134.0,435,0.8769487712916596
14.0,42.0,436,0.8895918075237561
14.0,256.0,437,0.8861952197228973
14.0,294.0,438,0.8863440941243859
14.0,144.0,439,0.8861520952490121
14.0,48.0,440,0.8948867555857678
14.0,82.0,441,0.8832058012329074
14.0,99.0,442,0.8926916563896894
14.0,391.0,443,0.8585284207931696
14.0,357.0,444,0.9017833662613408
14.0,445.0,445,0.8467107706630748
14.0,241.0,446,0.8936048198563443
14.0,244.0,447,0.8789869679940286
14.0,438.0,448,0.8814063166609858
14.0,368.0,449,0.8833790965509083
14.0,191.0,450,0.9003986764193612
14.0,163.0,451,0.9038505429803338
14.0,456.0,452,0.8774656306963754
15.0,408.0,453,0.7841697853444394
15.0,180.0,454,0.8196015585232503
15.0,32.0,455,0.8380548716386126
15.0,147.0,456,0.7869144114897
15.0,90.0,457,0.7863333583866557
15.0,338.0,458,0.7883016561801502
15.0,199.0,459,0.7768781547779737
15.0,200.0,460,0.8191049191368617
15.0,362.0,461,0.7937667170563323
15.0,312.0,462,0.8213479931822047
15.0,134.0,463,0.8035840962972708
15.0,398.0,464,0.7779423620060816
15.0,136.0,465,0.8443537084534041
15.0,472.0,466,0.8232103342110103
15.0,334.0,467,0.8176813393126386
15.0,296.0,468,0.8362178929088271
15.0,92.0,469,0.804753637441433
15.0,307.0,470,0.7897301718225203
15.0,460.0,471,0.7851950303585293
15.0,193.0,472,0.7850546012952975
16.0,426.0,473,0.613640134238428
16.0,110.0,474,0.6732932351997782
16.0,322.0,475,0.7577662083954018
16.0,354.0,476,0.6677708821700142
16.0,390.0,477,0.7199326517223694
16.0,303.0,478,0.6264667930323493
16.0,207.0,479,0.6107089971163657
16.0,330.0,480,0.6461850241654931
16.0,365.0,481,0.6044511864665207
16.0,24.0,482,0.667771840946792
16.0,430.0,483,0.673282644178236
16.0,488.0,484,0.7651435850609096
16.0,489.0,485,0.6684399754057828
16.0,439.0,486,0.6103982424809133
16.0,298.0,487,0.6694744661423602
16.0,44.0,488,0.6262550243134852
16.0,404.0,489,0.6806933529830501
16.0,494.0,490,0.6164706433695031
16.0,205.0,491,0.6077242024380878
16.0,476.0,492,0.6606405334838221
17.0,95.0,493,0.8770867415710177
17.0,478.0,494,0.8457652196809045
17.0,443.0,495,0.8862733681092085
17.0,169.0,496,0.8375189951351496
17.0,38.0,497,0.8582934428595945
17.0,417.0,498,0.8596992622805072
17.0,103.0,499,0.7704674266400241
17.0,135.0,500,0.8103406398917065
17.0,384.0,501,0.8711876161832258
17.0,137.0,502,0.6673167637751578
17.0,140.0,503,0.8486921691607306
17.0,143.0,504,0.8626654994598841
17.0,160.0,505,0.8485178967662981
17.0,323.0,506,0.8414111329120372
17.0,463.0,507,0.8677348432322944
17.0,436.0,508,0.8497841341482801
17.0,150.0,509,0.8899337942319732
17.0,237.0,510,0.8593599614113546
17.0,100.0,511,0.8427408863466576
17.0,118.0,512,0.8810623899559104
17.0,272.0,513,0.8926165515310449
17.0,419.0,514,0.7566201383518426
17.0,187.0,515,0.8489706562134061
17.0,57.0,516,0.7621184407077214
17.0,107.0,517,0.4680017325314103
17.0,373.0,518,0.8539719508025503
17.0,185.0,519,0.8665431290644813
18.0,408.0,520,0.8339080723058525
18.0,495.0,521,0.7924091378239838
18.0,32.0,522,0.7753574082606466
18.0,468.0,523,0.7622450581681954
18.0,293.0,524,0.7702584969428105
18.0,199.0,525,0.8680689344070871
18.0,312.0,526,0.817140655730007
18.0,455.0,527,0.7812154584762874
18.0,370.0,528,0.7783918728031778
18.0,316.0,529,0.8201868084058882
18.0,492.0,530,0.8042423055605618
18.0,424.0,531,0.7865399947387262
18.0,180.0,532,0.9030369478795728
18.0,110.0,533,0.7753626447208728
18.0,425.0,534,0.8377660561302968
18.0,433.0,535,0.7817303119603723
18.0,362.0,536,0.7763179388896219
18.0,83.0,537,0.8058302995388136
18.0,472.0,538,0.7756580539046222
18.0,56.0,539,0.8010936724134295
18.0,333.0,540,0.7810699744928583
18.0,334.0,541,0.8894843894260466
18.0,511.0,542,0.7762438449599287
18.0,476.0,543,0.7801482267838724
19.0,279.0,544,0.9101976289078024
19.0,62.0,545,0.9338383095421181
19.0,222.0,546,0.9105816762765304
19.0,130.0,547,0.9080445184653911
19.0,283.0,548,0.923939921355486
19.0,200.0,549,0.8819519811618115
19.0,464.0,550,0.8938418587512218
19.0,453.0,551,0.8586165456371204
19.0,265.0,552,0.8886928761490681
19.0,231.0,553,0.8635085300616117
19.0,116.0,554,0.8792585201411738
19.0,195.0,555,0.891250932126524
19.0,291.0,556,0.9165078199201347
19.0,348.0,557,0.9107536138195751
19.0,75.0,558,0.8913988403345791
19.0,352.0,559,0.9075223903088002
19.0,497.0,560,0.9297816152765068
19.0,428.0,561,0.9173232400192392
19.0,208.0,562,0.9138412212869158
19.0,359.0,563,0.9202319122177568
19.0,20.0,564,0.9188681625478176
19.0,324.0,565,0.8445900040197992
19.0,271.0,566,0.8859561228760052
19.0,25.0,567,0.8784469926977603
19.0,183.0,568,0.91407981217425
19.0,104.0,569,0.889830019191034
19.0,154.0,570,0.9079158619210538
19.0,307.0,571,0.8530632261175133
19.0,364.0,572,0.9174815630767073
19.0,209.0,573,0.8566015142590971
19.0,274.0,574,0.9073146464526411
19.0,55.0,575,0.9105034030542832
19.0,358.0,576,0.8929577288728123
19.0,191.0,577,0.9131963999315548
19.0,217.0,578,0.9081672116835402
19.0,441.0,579,0.8791320874860031
19.0,376.0,580,0.9074524004168406
20.0,61.0,581,0.9240572437328143
20.0,309.0,582,0.8975640335339798
20.0,415.0,583,0.8922993765963495
20.0,70.0,584,0.9311822365766464
20.0,138.0,585,0.9184218825348474
20.0,459.0,586,0.9273050753808278
20.0,460.0,587,0.8935647381453923
20.0,320.0,588,0.915358486621514
20.0,265.0,589,0.9022098505591272
20.0,359.0,590,0.9109956207573535
20.0,211.0,591,0.9209136351048219
20.0,154.0,592,0.9117936405454482
20.0,467.0,593,0.9219220618673521
20.0,85.0,594,0.9294419680790381
20.0,156.0,595,0.921789560949212
20.0,87.0,596,0.913706362852238
20.0,89.0,597,0.9300151884492449
20.0,471.0,598,0.903201017360653
20.0,279.0,599,0.9277578280249693
20.0,62.0,600,0.9167702643077623
20.0,166.0,601,0.893330427434196
20.0,33.0,602,0.9241000193279673
20.0,484.0,603,0.9096863707556431
20.0,36.0,604,0.9004132068830961
20.0,222.0,605,0.8958908752465047
20.0,487.0,606,0.9253929310091972
20.0,228.0,607,0.8971729870914043
20.0,104.0,608,0.880738373007899
20.0,346.0,609,0.9315626223220066
20.0,288.0,610,0.9095576564309545
20.0,348.0,611,0.914448420017335
20.0,170.0,612,0.8777116236493206
20.0,234.0,613,0.9099434824114484
20.0,171.0,614,0.9212616707507534
20.0,427.0,615,0.8968539316076654
20.0,114.0,616,0.9255687653920412
20.0,183.0,617,0.8989408288088855
20.0,501.0,618,0.9178593547418479
20.0,25.0,619,0.8832257187646928
20.0,364.0,620,0.9042351378582628
20.0,455.0,621,0.8866038794443304
20.0,510.0,622,0.9216019299366516
21.0,331.0,623,0.8861660674885229
21.0,43.0,624,0.8673934179559205
21.0,34.0,625,0.8785153358562129
21.0,447.0,626,0.8917754050867724
21.0,450.0,627,0.880335873694542
21.0,487.0,628,0.8892763286056594
21.0,202.0,629,0.8768477617061553
21.0,47.0,630,0.9243018545009032
21.0,257.0,631,0.8783359999193432
21.0,294.0,632,0.8854036305609084
21.0,171.0,633,0.8807985342353273
21.0,310.0,634,0.8261078393622404
21.0,391.0,635,0.8450758001918482
21.0,181.0,636,0.8840683595205768
21.0,114.0,637,0.8795547953945597
21.0,466.0,638,0.8778375322470138
21.0,244.0,639,0.900607138945207
21.0,163.0,640,0.9008087299733514
21.0,368.0,641,0.8818582128266299
21.0,245.0,642,0.8747590640407529
21.0,336.0,643,0.8863374866164346
21.0,375.0,644,0.9111814430674732
21.0,193.0,645,0.8847351697732259
22.0,477.0,646,0.9009256432403681
22.0,164.0,647,0.9276139778368306
22.0,158.0,648,0.8976230327567238
22.0,97.0,649,0.9448790616421219
22.0,319.0,650,0.8942264579364633
22.0,129.0,651,0.9462636712466234
22.0,483.0,652,0.9116819572793564
22.0,68.0,653,0.9242030583286811
22.0,115.0,654,0.9040842987115731
22.0,227.0,655,0.8879446912218808
22.0,411.0,656,0.8896432228952004
22.0,203.0,657,0.9271831461477338
22.0,256.0,658,0.9200913488826062
22.0,140.0,659,0.8906829359724587
22.0,250.0,660,0.9456288716274055
22.0,178.0,661,0.9400269189222495
22.0,260.0,662,0.8644406289358353
22.0,100.0,663,0.9232146468494643
22.0,462.0,664,0.9267825095532014
22.0,353.0,665,0.9249789469652315
22.0,54.0,666,0.8947728010554759
22.0,498.0,667,0.9230499984751398
22.0,458.0,668,0.911536205081054
22.0,326.0,669,0.9336684364391552
22.0,275.0,670,0.932529976078258
22.0,328.0,671,0.9206876547040047
22.0,300.0,672,0.9283710417251461
22.0,270.0,673,0.9423155750510667
22.0,346.0,674,0.9195089828872776
22.0,214.0,675,0.8885490836818567
22.0,167.0,676,0.9290806977647729
22.0,289.0,677,0.9289657384326948
22.0,124.0,678,0.8955605592380433
22.0,465.0,679,0.9019397198315545
22.0,247.0,680,0.9052664627940997
23.0,125.0,681,0.885594068310053
23.0,244.0,682,0.8905225105771027
23.0,129.0,683,0.8919712930395044
23.0,302.0,684,0.8869640610064506
23.0,226.0,685,0.7906574227727134
23.0,475.0,686,0.6219934700893266
23.0,225.0,687,0.8867524326117131
23.0,366.0,688,0.8744009955503516
23.0,39.0,689,0.8911176801553841
23.0,252.0,690,0.911353858361876
23.0,132.0,691,0.8479532061535838
23.0,313.0,692,0.9081285827857192
23.0,314.0,693,0.8905382379011735
23.0,347.0,694,0.8904857510125876
23.0,201.0,695,0.8448088918870542
23.0,108.0,696,0.8738086018873121
23.0,409.0,697,0.8281632950288913
23.0,143.0,698,0.890834961417153
23.0,266.0,699,0.8727024585629849
23.0,109.0,700,0.8884476166013314
23.0,57.0,701,0.7685857687941241
23.0,436.0,702,0.9054459386592613
23.0,135.0,703,0.8044271596218068
23.0,394.0,704,0.9179108859188132
23.0,395.0,705,0.8826369263417506
23.0,118.0,706,0.8502563476955463
23.0,26.0,707,0.8845114887306983
23.0,367.0,708,0.9267532885326228
23.0,289.0,709,0.9164929015725843
23.0,419.0,710,0.7002565092893186
23.0,373.0,711,0.8946890051898746
23.0,308.0,712,0.8987519605237532
23.0,278.0,713,0.9133831771400129
24.0,245.0,714,0.7918380068055229
24.0,310.0,715,0.8220942280752949
24.0,430.0,716,0.8816940246083821
24.0,249.0,717,0.7938401069082736
24.0,491.0,718,0.7912246757658219
24.0,421.0,719,0.787654660248199
24.0,387.0,720,0.8299421103541871
24.0,365.0,721,0.8482265126619526
24.0,350.0,722,0.7918315574695285
24.0,205.0,723,0.8396546329214558
24.0,207.0,724,0.8101817728214988
24.0,145.0,725,0.796528508510338
24.0,322.0,726,0.7143200257674456
24.0,354.0,727,0.8182320870489146
24.0,390.0,728,0.6363172839538399
24.0,49.0,729,0.8116025885074053
24.0,299.0,730,0.8231023633680232
24.0,76.0,731,0.7867894673870364
24.0,45.0,732,0.8111555125801347
24.0,485.0,733,0.6345252034775486
24.0,161.0,734,0.8129406102208818
24.0,404.0,735,0.8185373099712131
24.0,406.0,736,0.8084497133632075
24.0,489.0,737,0.6248001363499722
25.0,195.0,738,0.9040246434639814
25.0,479.0,739,0.8689009767208833
